,cell_name,cell_type,total_mass
6777,arc_pair_622867,Monocytes,17.360728358501188
6778,arc_pair_622881,CD4+ T cells,8.385925895699012
6779,arc_pair_623000,CD8+ T cells,85.69094818478976
6780,arc_pair_623005,NK cells,69.67896927255963
6781,arc_pair_623261,CD4+ T cells,394.1861324239841
6782,arc_pair_623280,Dendritic cells,15.45487444336764
6783,arc_pair_623302,T cells,11.71275286516422
6784,arc_pair_623382,CD8+ T cells,9.154148994018488
6785,arc_pair_623598,CD8+ T cells,12.522284568580222
6786,arc_pair_624029,NK cells,12.08689965119399
6787,arc_pair_624099,Monocytes,34.725943491783546
6788,arc_pair_624148,Monocytes,42.99783219988357
6789,arc_pair_624184,T cells,16.42979405958363
6790,arc_pair_624279,T cells,14.990662675745616
6791,arc_pair_624445,Monocytes,24.90420366060397
6792,arc_pair_624496,NK cells,25.821020369069664
6793,arc_pair_624548,T cells,15.007254464285714
6794,arc_pair_624573,T cells,10.703177362163665
6795,arc_pair_624766,CD4+ T cells,9.372917486553847
6796,arc_pair_624868,NK cells,13.279510355134866
6797,arc_pair_624956,T cells,6.950582731108232
6798,arc_pair_624967,Dendritic cells,11.713691418473658
6799,arc_pair_625056,NK cells,6.090490099839586
6800,arc_pair_625252,NK cells,12.607935968193347
6801,arc_pair_625294,CD8+ T cells,10.69819861149341
6802,arc_pair_625395,CD8+ T cells,17.04280284250537
6803,arc_pair_625421,Dendritic cells,33.233039882281304
6804,arc_pair_625487,T cells,24.418094379320703
6805,arc_pair_625567,CD8+ T cells,22.998851722416376
6806,arc_pair_625582,CD4+ T cells,13.136041859033549
6807,arc_pair_625675,NK cells,16.241158602733776
6808,arc_pair_625761,B cells,21.336418086615858
6809,arc_pair_625825,NK cells,17.421242840554747
6810,arc_pair_625932,B cells,15.632231806453705
6811,arc_pair_625991,Monocytes,49.85950399495025
6812,arc_pair_626130,Monocytes,39.990207604320815
6813,arc_pair_626262,T cells,10.997632012308728
6814,arc_pair_626426,NK cells,24.305908351960984
6815,arc_pair_626450,NK cells,14.898547262817312
6816,arc_pair_626482,CD4+ T cells,16.84296046656673
6817,arc_pair_626558,NK cells,12.170288619524444
6818,arc_pair_626810,NK cells,21.702983685695173
6819,arc_pair_626860,T cells,13.8540886827942
6820,arc_pair_626901,T cells,14.204240707356854
6821,arc_pair_626918,Monocytes,34.60249471013899
6822,arc_pair_627037,CD4+ T cells,13.773130091177638
6823,arc_pair_627101,CD4+ T cells,13.913674610640744
6824,arc_pair_627106,Monocytes,32.655977928664655
6825,arc_pair_627362,CD4+ T cells,5.305230416632561
6826,arc_pair_627444,CD4+ T cells,10.721157110844516
6827,arc_pair_627464,Monocytes,55.573220555378235
6828,arc_pair_627485,T cells,8.717790673201238
6829,arc_pair_627502,Monocytes,18.241182829602273
6830,arc_pair_627681,CD4+ T cells,22.01679272355845
6831,arc_pair_627686,NK cells,12.35211192585622
6832,arc_pair_627706,NK cells,15.147973131780454
6833,arc_pair_627782,Monocytes,25.51878384006664
6834,arc_pair_627796,Monocytes,13.860280285405793
6835,arc_pair_628014,CD4+ T cells,20.832208765506177
6836,arc_pair_628017,CD4+ T cells,13.60008001066809
6837,arc_pair_628110,CD4+ T cells,13.23578558225508
6838,arc_pair_628142,Monocytes,28.452636564572153
6839,arc_pair_628266,NK cells,35.52227004467052
6840,arc_pair_628338,Monocytes,24.98536795736685
6841,arc_pair_628455,T cells,31.960819078536648
6842,arc_pair_628646,CD4+ T cells,10.791674355662176
6843,arc_pair_628761,Monocytes,93.37679198073864
6844,arc_pair_628822,NK cells,23.996042720629568
6845,arc_pair_629059,NK cells,8.0906533199076
6846,arc_pair_629269,NK cells,44.16986621747665
6847,arc_pair_629339,CD4+ T cells,23.587158859708616
6848,arc_pair_629487,Dendritic cells,47.15385370780842
6849,arc_pair_629523,T cells,12.444379298680795
6850,arc_pair_629556,Monocytes,9.636360850176992
6851,arc_pair_629698,CD4+ T cells,13.80349061568146
6852,arc_pair_629718,NK cells,24.78456907355012
6853,arc_pair_629775,CD4+ T cells,9.70004809761284
6854,arc_pair_629897,T cells,14.730137409294429
6855,arc_pair_630032,CD4+ T cells,11.646963169710574
6856,arc_pair_630084,Monocytes,21.394895942332287
6857,arc_pair_630307,Monocytes,26.19753491364628
6858,arc_pair_630429,CD4+ T cells,12.509429675073848
6859,arc_pair_630538,Monocytes,13.807051262800686
6860,arc_pair_630759,Monocytes,52.370507230625634
6861,arc_pair_630836,T cells,8.19251480883145
6862,arc_pair_630967,NK cells,26.713545742089774
6863,arc_pair_631183,T cells,18.780115371564307
6864,arc_pair_631332,Monocytes,10.077225313906988
6865,arc_pair_631434,Monocytes,25.592027300682517
6866,arc_pair_631484,Monocytes,49.81879254587361
6867,arc_pair_631574,T cells,12.11035044824776
6868,arc_pair_631598,CD4+ T cells,22.920217723091888
6869,arc_pair_632107,CD4+ T cells,11.681054631439387
6870,arc_pair_632135,NK cells,19.840938145343692
6871,arc_pair_632146,NK cells,17.105467509598455
6872,arc_pair_632182,CD4+ T cells,12.549376232332724
6873,arc_pair_632196,CD4+ T cells,14.059103808812548
6874,arc_pair_632255,CD4+ T cells,17.756188530139465
6875,arc_pair_632307,T cells,9.38817831718987
6876,arc_pair_632331,CD4+ T cells,8.904220336305805
6877,arc_pair_632563,T cells,57.280341504927655
6878,arc_pair_632661,Monocytes,32.878873944458945
6879,arc_pair_632794,Monocytes,32.52600897973358
6880,arc_pair_632871,CD8+ T cells,25.8395972918109
6881,arc_pair_633408,CD4+ T cells,10.71158884666771
6882,arc_pair_633565,NK cells,14.077835667726728
6883,arc_pair_633587,Monocytes,17.520377500943752
6884,arc_pair_633595,Monocytes,18.520230876865668
6885,arc_pair_633621,T cells,28.566062358916476
6886,arc_pair_633634,NK cells,19.29157804802676
6887,arc_pair_633662,T cells,9.016207550489746
6888,arc_pair_633800,CD4+ T cells,9.520930147126352
6889,arc_pair_633826,CD4+ T cells,9.249428396371624
6890,arc_pair_633863,Monocytes,17.19648093841642
6891,arc_pair_634038,T cells,13.262776924764204
6892,arc_pair_634060,CD4+ T cells,188.4881214206389
6893,arc_pair_634120,Monocytes,51.81948693480031
6894,arc_pair_634163,T cells,10.389429826547712
6895,arc_pair_634257,Monocytes,15.970668621263698
6896,arc_pair_634262,CD4+ T cells,13.405841456963651
6897,arc_pair_634317,NK cells,13.094352239444715
6898,arc_pair_634363,CD8+ T cells,10.170271893362225
6899,arc_pair_634522,T cells,14.18138684542724
6900,arc_pair_634528,T cells,11.169914607704044
6901,arc_pair_634743,CD4+ T cells,20.563333644249603
6902,arc_pair_634749,CD4+ T cells,19.46412771686863
6903,arc_pair_634846,T cells,6.655411943599669
6904,arc_pair_634856,NK cells,12.695182248284134
6905,arc_pair_634886,T cells,10.570186893005792
6906,arc_pair_635015,NK cells,15.238702265018052
6907,arc_pair_635169,T cells,41.17378846229676
6908,arc_pair_635235,T cells,10.448512416286375
6909,arc_pair_635353,NK cells,8.824507737391393
6910,arc_pair_635421,CD4+ T cells,11.787076396657234
6911,arc_pair_635539,CD4+ T cells,6.327415341181949
6912,arc_pair_635694,NK cells,13.67206812652068
6913,arc_pair_635705,NK cells,12.524811477956336
6914,arc_pair_635725,B cells,14.961317730401058
6915,arc_pair_635795,NK cells,20.775811583185515
6916,arc_pair_635922,CD4+ T cells,9.214903479017565
6917,arc_pair_636132,B cells,45.15767512377067
6918,arc_pair_636175,Monocytes,18.351259939522905
6919,arc_pair_636393,T cells,35.70350746419002
6920,arc_pair_636485,Monocytes,40.12048978237163
6921,arc_pair_636557,NK cells,28.12983578219533
6922,arc_pair_636627,Monocytes,17.734911415068805
6923,arc_pair_637037,Dendritic cells,39.93250956632653
6924,arc_pair_637095,T cells,12.489750104179269
6925,arc_pair_637163,CD4+ T cells,22.473030553261765
6926,arc_pair_637210,Dendritic cells,19.80259314574219
6927,arc_pair_637424,CD8+ T cells,12.139942337547126
6928,arc_pair_637570,CD4+ T cells,5.635717365587236
6929,arc_pair_637743,T cells,8.521258373139108
6930,arc_pair_637747,NK cells,13.442642657684168
6931,arc_pair_637797,NK cells,11.091284239375868
6932,arc_pair_638000,CD8+ T cells,7.522984775168183
6933,arc_pair_638096,Monocytes,18.8962109826974
6934,arc_pair_638235,T cells,9.427684653476856
6935,arc_pair_638298,T cells,11.29252171818305
6936,arc_pair_638452,T cells,44.228848821081826
6937,arc_pair_638493,CD8+ T cells,16.914697824712576
6938,arc_pair_638765,Monocytes,26.156586523957557
6939,arc_pair_638814,CD4+ T cells,8.314086978318084
6940,arc_pair_638933,T cells,12.755694199142145
6941,arc_pair_638988,T cells,13.193274515283376
6942,arc_pair_639042,NK cells,26.071842435725145
6943,arc_pair_639076,Monocytes,43.582833840378015
6944,arc_pair_639111,Monocytes,59.91029275366105
6945,arc_pair_639118,NK cells,16.052462401620822
6946,arc_pair_639124,CD8+ T cells,11.729353623878255
6947,arc_pair_639132,NK cells,9.530618801807783
6948,arc_pair_639361,CD4+ T cells,8.778204159947745
6949,arc_pair_639394,CD4+ T cells,15.993989887747636
6950,arc_pair_639432,Monocytes,19.62138514491588
6951,arc_pair_639482,T cells,24.599417128889723
6952,arc_pair_639551,CD4+ T cells,21.283756821782756
6953,arc_pair_639703,T cells,12.139643038117224
6954,arc_pair_639743,NK cells,13.687574026794412
6955,arc_pair_639893,CD4+ T cells,13.019517854400902
6956,arc_pair_639949,NK cells,15.190173158219372
6957,arc_pair_639981,CD4+ T cells,25.06681390126183
6958,arc_pair_640102,T cells,14.528428038158442
6959,arc_pair_640168,T cells,16.419917219260608
6960,arc_pair_640213,T cells,18.818913166343993
6961,arc_pair_640221,T cells,28.95761964735517
6962,arc_pair_640275,T cells,16.892486683487522
6963,arc_pair_640308,T cells,14.230820820447851
6964,arc_pair_640408,CD4+ T cells,19.932839000126652
6965,arc_pair_640448,T cells,6.333066277281715
6966,arc_pair_640692,T cells,18.719061074698963
6967,arc_pair_640725,Monocytes,44.48921682659687
6968,arc_pair_640788,CD4+ T cells,8.87092897913022
6969,arc_pair_640932,T cells,27.81534839266149
6970,arc_pair_640954,Monocytes,13.274513393988904
6971,arc_pair_641008,T cells,10.867487810131788
6972,arc_pair_641015,NK cells,20.504246501514615
6973,arc_pair_641033,NK cells,6.585930252171714
6974,arc_pair_641046,NK cells,87.11045876223154
6975,arc_pair_641076,CD4+ T cells,10.222359513637858
6976,arc_pair_641181,T cells,9.85651708361725
6977,arc_pair_641326,Monocytes,43.89916383122339
6978,arc_pair_641347,CD8+ T cells,9.559592610137376
6979,arc_pair_641449,T cells,12.4938072719084
6980,arc_pair_641653,CD4+ T cells,18.525641387884267
6981,arc_pair_641664,Monocytes,52.74353976240023
6982,arc_pair_641885,CD4+ T cells,13.989606790230384
6983,arc_pair_642045,Monocytes,15.03442875639682
6984,arc_pair_642267,Progenitors,49.73916129269098
6985,arc_pair_642315,CD4+ T cells,8.364730311643662
6986,arc_pair_642582,NK cells,14.785284157541742
6987,arc_pair_642629,T cells,22.241716564697192
6988,arc_pair_642743,Monocytes,16.567410700009596
6989,arc_pair_642781,CD4+ T cells,12.600134417288132
6990,arc_pair_642818,Monocytes,19.785134980225827
6991,arc_pair_642900,CD8+ T cells,8.768669564476264
6992,arc_pair_642927,Monocytes,17.22138475933049
6993,arc_pair_643029,CD4+ T cells,13.561414071907793
6994,arc_pair_643087,CD4+ T cells,21.015928017339725
6995,arc_pair_643172,Monocytes,33.36206030781591
6996,arc_pair_643215,NK cells,11.810988693073604
6997,arc_pair_643236,NK cells,14.11699697056882
6998,arc_pair_643241,CD4+ T cells,18.436685745434723
6999,arc_pair_643371,T cells,29.655046847510334
7000,arc_pair_643421,T cells,204.60785946649315
7001,arc_pair_643453,T cells,30.868577891299104
7002,arc_pair_643553,CD4+ T cells,16.809302155778255
7003,arc_pair_643582,T cells,11.741428908276353
7004,arc_pair_643624,CD4+ T cells,31.521954508908888
7005,arc_pair_643888,T cells,10.526636203866431
7006,arc_pair_644052,NK cells,10.74139172874942
7007,arc_pair_644200,T cells,10.625678012444393
7008,arc_pair_644251,CD4+ T cells,13.889589118023276
7009,arc_pair_644320,CD4+ T cells,15.805550042177344
7010,arc_pair_644674,NK cells,9.86214841302024
7011,arc_pair_644955,CD4+ T cells,16.602375607469718
7012,arc_pair_644970,CD8+ T cells,8.714879637706712
7013,arc_pair_645012,T cells,8.873031440372683
7014,arc_pair_645054,Monocytes,20.427232699708952
7015,arc_pair_645358,NK cells,14.259480314960626
7016,arc_pair_645375,T cells,28.08874194036212
7017,arc_pair_645690,CD4+ T cells,12.851900934547269
7018,arc_pair_645807,CD4+ T cells,9.175303378156771
7019,arc_pair_645968,T cells,8.861897093781153
7020,arc_pair_646286,CD4+ T cells,15.299700532516107
7021,arc_pair_646296,CD4+ T cells,23.508321367199457
7022,arc_pair_646309,T cells,15.65338889883159
7023,arc_pair_646381,Monocytes,58.55080472473579
7024,arc_pair_646676,CD4+ T cells,14.069383701609976
7025,arc_pair_646730,Monocytes,120.53135135135136
7026,arc_pair_646733,B cells,18.288488437573797
7027,arc_pair_646865,T cells,25.64571286532876
7028,arc_pair_647010,CD4+ T cells,17.313785270205646
7029,arc_pair_647122,CD4+ T cells,13.421526834581714
7030,arc_pair_647189,NK cells,8.831473657603006
7031,arc_pair_647231,T cells,9.517192397014725
7032,arc_pair_647340,NK cells,13.4982152945406
7033,arc_pair_647368,Monocytes,12.05646592709984
7034,arc_pair_647450,T cells,27.94535189581061
7035,arc_pair_647611,NK cells,13.441469258701185
7036,arc_pair_647621,CD4+ T cells,14.51513932349873
7037,arc_pair_647641,NK cells,81.66501866057042
7038,arc_pair_647675,Monocytes,30.623764005445107
7039,arc_pair_647739,CD4+ T cells,17.79655964226725
7040,arc_pair_647841,Monocytes,31.811458700357377
7041,arc_pair_647848,Monocytes,28.715007244043782
7042,arc_pair_647990,CD4+ T cells,8.895919499064211
7043,arc_pair_648041,NK cells,25.215756104572243
7044,arc_pair_648092,NK cells,10.397729276118614
7045,arc_pair_648116,T cells,14.3919395465995
7046,arc_pair_648979,T cells,27.76881036465595
7047,arc_pair_649011,Monocytes,16.05968495382944
7048,arc_pair_649052,B cells,47.973444328266176
7049,arc_pair_649105,NK cells,6.485510106278015
7050,arc_pair_649138,Monocytes,16.81248992747784
7051,arc_pair_649220,T cells,11.221268923121606
7052,arc_pair_649307,T cells,15.27756076388889
7053,arc_pair_649364,T cells,15.87079701120797
7054,arc_pair_649403,CD4+ T cells,10.821725359841952
7055,arc_pair_649457,T cells,13.081685405955138
7056,arc_pair_649523,CD8+ T cells,21.042348356780607
7057,arc_pair_649551,NK cells,28.242696292971235
7058,arc_pair_649554,T cells,12.441036717062634
7059,arc_pair_649558,CD4+ T cells,9.443845408286892
7060,arc_pair_649581,CD4+ T cells,47.123769454340895
7061,arc_pair_649598,CD4+ T cells,19.602903660963523
7062,arc_pair_649615,T cells,13.018088297350626
7063,arc_pair_649636,T cells,15.73849509580292
7064,arc_pair_649716,CD4+ T cells,27.682994880753093
7065,arc_pair_649769,NK cells,28.734590787468655
7066,arc_pair_649812,NK cells,10.528972657590664
7067,arc_pair_649821,Monocytes,46.6254777374355
7068,arc_pair_649864,NK cells,20.18987529875051
7069,arc_pair_649898,T cells,16.386241204559667
7070,arc_pair_649903,T cells,7.300523600132171
7071,arc_pair_649938,CD4+ T cells,20.042749981793023
7072,arc_pair_649965,CD4+ T cells,29.516394768462888
7073,arc_pair_649966,CD4+ T cells,20.14651584871762
7074,arc_pair_650126,T cells,7.615912780566271
7075,arc_pair_650342,CD4+ T cells,30.63827086004475
7076,arc_pair_650420,T cells,20.0410910102978
7077,arc_pair_650650,NK cells,14.897233351449046
7078,arc_pair_650801,CD4+ T cells,12.927355973754416
7079,arc_pair_650844,Dendritic cells,30.18091305569469
7080,arc_pair_650914,CD8+ T cells,9.68046040010962
7081,arc_pair_650918,CD8+ T cells,58.48506116964854
7082,arc_pair_650957,Monocytes,39.72284377542718
7083,arc_pair_651087,CD4+ T cells,8.304426868580853
7084,arc_pair_651097,CD4+ T cells,31.23534628003902
7085,arc_pair_651195,NK cells,12.51449084249084
7086,arc_pair_651208,CD8+ T cells,14.472627168530767
7087,arc_pair_651331,Monocytes,21.519802249144345
7088,arc_pair_651954,CD4+ T cells,41.04738684500865
7089,arc_pair_652016,T cells,8.072852081488042
7090,arc_pair_652129,CD4+ T cells,12.612442044720932
7091,arc_pair_652159,CD4+ T cells,18.069885622629627
7092,arc_pair_652169,Monocytes,44.07357583045243
7093,arc_pair_652221,CD4+ T cells,8.479549923105376
7094,arc_pair_652424,CD8+ T cells,27.063187084187337
7095,arc_pair_652755,NK cells,10.582095609122636
7096,arc_pair_652860,CD4+ T cells,16.43195579897528
7097,arc_pair_652903,B cells,8.992213277022568
7098,arc_pair_653081,CD4+ T cells,10.136994773171608
7099,arc_pair_653121,NK cells,19.42890264098318
7100,arc_pair_653180,Monocytes,22.49508028039186
7101,arc_pair_653217,CD4+ T cells,12.292688118192064
7102,arc_pair_653236,T cells,30.87061338332457
7103,arc_pair_653341,Monocytes,52.774599915453834
7104,arc_pair_653468,T cells,12.04663221360896
7105,arc_pair_653513,Monocytes,36.0702245158801
7106,arc_pair_653762,Neutrophils,31.763418942791137
7107,arc_pair_653805,T cells,14.77030765126304
7108,arc_pair_653872,Monocytes,48.59516049032806
7109,arc_pair_653897,Monocytes,25.817020010414343
7110,arc_pair_653964,Monocytes,33.63933609715366
7111,arc_pair_653977,T cells,25.102906258903975
7112,arc_pair_653989,B cells,12.725943970767355
7113,arc_pair_654005,NK cells,48.04740019580116
7114,arc_pair_654032,Monocytes,26.84966139954853
7115,arc_pair_654044,Monocytes,29.18093215232586
7116,arc_pair_654068,Dendritic cells,25.536718822453928
7117,arc_pair_654100,CD8+ T cells,12.715851838029485
7118,arc_pair_654200,B cells,10.099859250630946
7119,arc_pair_654242,T cells,14.469013768542666
7120,arc_pair_654253,T cells,9.162710809970111
7121,arc_pair_654273,T cells,23.84410871033086
7122,arc_pair_654316,Monocytes,37.12858452271834
7123,arc_pair_654455,CD4+ T cells,11.877790548963103
7124,arc_pair_654568,NK cells,10.244574000204562
7125,arc_pair_654602,T cells,42.711541804276024
7126,arc_pair_654769,NK cells,11.419876272201156
7127,arc_pair_654886,T cells,12.324647989548556
7128,arc_pair_654960,Monocytes,12.257745360005774
7129,arc_pair_654977,Monocytes,23.28960265399985
7130,arc_pair_655028,Monocytes,51.44063589769047
7131,arc_pair_655264,NK cells,11.749535545469511
7132,arc_pair_655444,CD4+ T cells,17.24886191198786
7133,arc_pair_655466,CD4+ T cells,14.613401503759397
7134,arc_pair_655518,Monocytes,241.47934853095228
7135,arc_pair_655597,Monocytes,17.350554338017275
7136,arc_pair_655975,Monocytes,29.159387158151816
7137,arc_pair_656014,T cells,10.395789111353338
7138,arc_pair_656148,Monocytes,25.853616608052075
7139,arc_pair_656190,Monocytes,23.742787407732138
7140,arc_pair_656209,T cells,13.85475623800384
7141,arc_pair_656328,CD4+ T cells,26.864792932389506
7142,arc_pair_656336,NK cells,14.49362466999944
7143,arc_pair_656354,T cells,8.245174370309883
7144,arc_pair_656372,Dendritic cells,20.744021048275044
7145,arc_pair_656489,T cells,13.89347219944235
7146,arc_pair_656572,NK cells,14.458227605031068
7147,arc_pair_656844,Monocytes,23.610310470039835
7148,arc_pair_656858,CD8+ T cells,8.667009386090012
7149,arc_pair_656999,CD4+ T cells,24.8022325233334
7150,arc_pair_657313,NK cells,19.321543886967874
7151,arc_pair_657321,Dendritic cells,20.009710331245383
7152,arc_pair_657353,T cells,11.886938731560246
7153,arc_pair_657397,T cells,7.98384532213954
7154,arc_pair_657410,CD4+ T cells,20.067418152699496
7155,arc_pair_657420,B cells,15.939857665885064
7156,arc_pair_657685,B cells,9.724407983087133
7157,arc_pair_657703,CD4+ T cells,18.73052480015888
7158,arc_pair_657704,NK cells,45.74182444061962
7159,arc_pair_657711,T cells,12.004973853459155
7160,arc_pair_657729,T cells,16.388684061259216
7161,arc_pair_657808,CD4+ T cells,10.470759189118368
7162,arc_pair_657900,Monocytes,16.902295250028477
7163,arc_pair_657938,T cells,11.881047809905525
7164,arc_pair_658028,T cells,21.75053430787942
7165,arc_pair_658213,B cells,296.42662375484974
7166,arc_pair_658373,NK cells,9.499296538382623
7167,arc_pair_658491,Monocytes,24.984511654254806
7168,arc_pair_658543,Monocytes,29.270658063110893
7169,arc_pair_658546,NK cells,12.30309409197146
7170,arc_pair_658689,T cells,20.74662091392433
7171,arc_pair_658738,NK cells,20.433463490823897
7172,arc_pair_658890,CD4+ T cells,12.768690320782667
7173,arc_pair_659095,T cells,7.994603649569699
7174,arc_pair_659435,Monocytes,20.756051577281752
7175,arc_pair_659604,NK cells,11.57489932885906
7176,arc_pair_659667,T cells,11.59134468061398
7177,arc_pair_659771,CD4+ T cells,10.45533897991641
7178,arc_pair_659785,CD4+ T cells,9.149966082827474
7179,arc_pair_659793,B cells,8.015433058622298
7180,arc_pair_659871,Monocytes,19.226112140871177
7181,arc_pair_659880,T cells,74.51447074093508
7182,arc_pair_659947,Monocytes,40.76584446728331
7183,arc_pair_659973,NK cells,17.445147286821705
7184,arc_pair_659987,T cells,15.246538747187213
7185,arc_pair_660020,Monocytes,144.228440944148
7186,arc_pair_660062,NK cells,16.36735300308294
7187,arc_pair_660112,B cells,60.463520515334
7188,arc_pair_660119,T cells,12.32506896551724
7189,arc_pair_660141,T cells,13.640545411801586
7190,arc_pair_660160,B cells,10.924700166995596
7191,arc_pair_660332,Monocytes,17.86148992203593
7192,arc_pair_660436,CD4+ T cells,15.760758215200372
7193,arc_pair_660632,CD4+ T cells,11.204122952328364
7194,arc_pair_660734,T cells,97.01626713269802
7195,arc_pair_660966,NK cells,14.003718900833078
7196,arc_pair_661346,Monocytes,71.82277354307263
7197,arc_pair_661366,NK cells,18.554622981351237
7198,arc_pair_661400,CD4+ T cells,9.070652781053337
7199,arc_pair_661631,T cells,9.994804295116037
7200,arc_pair_662038,NK cells,7.315824475708898
7201,arc_pair_662139,CD4+ T cells,12.540538978397514
7202,arc_pair_662152,Monocytes,34.17490751030398
7203,arc_pair_662191,T cells,12.86478468039198
7204,arc_pair_662386,CD4+ T cells,12.231955313014826
7205,arc_pair_662592,Monocytes,21.347207460000284
7206,arc_pair_662625,T cells,23.742822506381938
7207,arc_pair_662670,CD4+ T cells,18.155774243051667
7208,arc_pair_662689,T cells,12.529658612090463
7209,arc_pair_662694,T cells,42.25973354210063
7210,arc_pair_662739,T cells,103.46246568670858
7211,arc_pair_662811,CD4+ T cells,30.556655488597137
7212,arc_pair_662968,NK cells,27.25784949768689
7213,arc_pair_663215,T cells,7.0590677316005594
7214,arc_pair_663252,Monocytes,18.192439679710567
7215,arc_pair_663551,CD4+ T cells,24.242489442454698
7216,arc_pair_663598,T cells,8.860415926057591
7217,arc_pair_663878,Dendritic cells,32.58214644772118
7218,arc_pair_663887,CD4+ T cells,18.568562073833768
7219,arc_pair_663998,CD4+ T cells,25.144488841493967
7220,arc_pair_664056,Dendritic cells,24.3240679628128
7221,arc_pair_664080,CD8+ T cells,10.960358103378402
7222,arc_pair_664163,T cells,16.73861036115113
7223,arc_pair_664180,Monocytes,53.26882718915406
7224,arc_pair_664273,T cells,27.68071932179613
7225,arc_pair_664358,CD4+ T cells,10.541450418123295
7226,arc_pair_664399,Monocytes,43.67355559530525
7227,arc_pair_664440,T cells,7.968659524372797
7228,arc_pair_664490,Monocytes,96.39413259341242
7229,arc_pair_664503,Monocytes,64.70142804522143
7230,arc_pair_664582,T cells,54.27586393088553
7231,arc_pair_664611,NK cells,18.16248335785859
7232,arc_pair_664626,T cells,12.607386142467885
7233,arc_pair_664629,Monocytes,55.840109766424774
7234,arc_pair_664663,Monocytes,26.313487387885637
7235,arc_pair_664775,T cells,12.63707784919906
7236,arc_pair_664874,Monocytes,20.95826588050081
7237,arc_pair_664884,T cells,14.57145657123042
7238,arc_pair_664893,T cells,11.0255562619199
7239,arc_pair_664994,CD4+ T cells,11.346157703397267
7240,arc_pair_665010,CD4+ T cells,25.783059845559848
7241,arc_pair_665037,NK cells,15.757701855589092
7242,arc_pair_665109,CD8+ T cells,257.13720972464984
7243,arc_pair_665149,CD4+ T cells,10.927713342762846
7244,arc_pair_665156,Monocytes,14.61021967406441
7245,arc_pair_665182,NK cells,12.490682046957044
7246,arc_pair_665209,T cells,10.417345033844278
7247,arc_pair_665260,T cells,8.515010618084274
7248,arc_pair_665261,B cells,13.693456877678765
7249,arc_pair_665339,Monocytes,71.19818378205385
7250,arc_pair_665352,Monocytes,12.770945858865158
7251,arc_pair_665358,B cells,19.894577636070064
7252,arc_pair_665365,NK cells,11.371200323351442
7253,arc_pair_665380,T cells,14.839863596438352
7254,arc_pair_665433,T cells,10.6521139232686
7255,arc_pair_665447,NK cells,13.43617860683432
7256,arc_pair_665457,CD4+ T cells,11.979066817028476
7257,arc_pair_665485,T cells,10.649834208344846
7258,arc_pair_665546,T cells,11.410162921456124
7259,arc_pair_665576,CD4+ T cells,24.276282226473533
7260,arc_pair_666310,T cells,10.9693545209036
7261,arc_pair_666603,NK cells,10.131914435817896
7262,arc_pair_666620,NK cells,29.60540799808142
7263,arc_pair_666742,T cells,28.322120769418067
7264,arc_pair_666811,T cells,18.917848312055305
7265,arc_pair_667231,CD4+ T cells,14.703457926092398
7266,arc_pair_667355,NK cells,20.029058202888525
7267,arc_pair_667549,NK cells,8.805306012583694
7268,arc_pair_667572,CD4+ T cells,9.759271956616592
7269,arc_pair_667720,NK cells,72.11769943019944
7270,arc_pair_667801,B cells,7.415545132573944
7271,arc_pair_667905,T cells,13.978530487202292
7272,arc_pair_668031,Dendritic cells,28.810121932266128
7273,arc_pair_668036,T cells,13.16698020357058
7274,arc_pair_668043,T cells,54.95234784221017
7275,arc_pair_668089,NK cells,24.905325009181052
7276,arc_pair_668106,CD4+ T cells,9.911826948664988
7277,arc_pair_668193,Monocytes,31.736505218525764
7278,arc_pair_668424,Monocytes,23.888089730108653
7279,arc_pair_668522,CD4+ T cells,13.42120975193688
7280,arc_pair_668576,CD4+ T cells,16.846164252158303
7281,arc_pair_668760,CD4+ T cells,13.551032896025063
7282,arc_pair_668844,CD4+ T cells,8.466932932206028
7283,arc_pair_669290,CD4+ T cells,15.240001415102682
7284,arc_pair_669363,CD4+ T cells,7.470822369516704
7285,arc_pair_669383,Monocytes,15.15751415430303
7286,arc_pair_669454,CD8+ T cells,25.0371887642457
7287,arc_pair_669458,Monocytes,10.436616550459348
7288,arc_pair_669526,CD4+ T cells,11.722130646565295
7289,arc_pair_669548,Monocytes,95.59195127613376
7290,arc_pair_669573,CD4+ T cells,10.23677750769341
7291,arc_pair_669582,CD4+ T cells,7.702701832005326
7292,arc_pair_669593,CD4+ T cells,6.278835287729135
7293,arc_pair_669643,T cells,28.312336530078465
7294,arc_pair_669653,T cells,10.260823188076005
7295,arc_pair_669656,Monocytes,30.578008528736415
7296,arc_pair_669698,Monocytes,41.89216110870507
7297,arc_pair_669902,Monocytes,62.13423671903105
7298,arc_pair_669916,T cells,15.183771480027014
7299,arc_pair_669924,T cells,17.66113363326247
7300,arc_pair_670134,CD8+ T cells,8.17347032865705
7301,arc_pair_670152,T cells,29.832176322705976
7302,arc_pair_670188,CD4+ T cells,8.454891979590114
7303,arc_pair_670264,NK cells,72.37070805043646
7304,arc_pair_670280,NK cells,6.9460465301411025
7305,arc_pair_670286,T cells,14.873807045577824
7306,arc_pair_670355,T cells,6.470362101536388
7307,arc_pair_670707,NK cells,11.177430713782677
7308,arc_pair_670784,Monocytes,22.590703679793418
7309,arc_pair_670787,CD4+ T cells,6.541854709564711
7310,arc_pair_670873,Monocytes,27.033928831560967
