,file_name,nonzero_values
6701,arc_pair_479981,433
6702,arc_pair_204842,316
6703,arc_pair_438127,530
6704,arc_pair_159092,437
6705,arc_pair_132026,657
6706,arc_pair_283382,246
6707,arc_pair_511578,309
6708,arc_pair_734917,360
6709,arc_pair_472271,339
6710,arc_pair_677344,421
6711,arc_pair_272682,481
6712,arc_pair_530360,283
6713,arc_pair_654977,570
6714,arc_pair_451842,727
6715,arc_pair_294152,240
6716,arc_pair_346115,408
6717,arc_pair_625567,545
6718,arc_pair_531121,426
6719,arc_pair_459988,396
6720,arc_pair_444713,366
6721,arc_pair_339048,432
6722,arc_pair_215245,640
6723,arc_pair_190797,515
6724,arc_pair_283414,249
6725,arc_pair_521658,333
6726,arc_pair_605352,274
6727,arc_pair_565906,428
6728,arc_pair_529792,389
6729,arc_pair_659095,320
6730,arc_pair_284781,397
6731,arc_pair_705460,460
6732,arc_pair_113147,425
6733,arc_pair_290668,315
6734,arc_pair_38744,329
6735,arc_pair_663887,418
6736,arc_pair_591642,369
6737,arc_pair_353897,361
6738,arc_pair_250120,491
6739,arc_pair_646730,1315
6740,arc_pair_31836,287
6741,arc_pair_701073,355
6742,arc_pair_101480,289
6743,arc_pair_679136,394
6744,arc_pair_729919,316
6745,arc_pair_691752,464
6746,arc_pair_165684,539
6747,arc_pair_454986,303
6748,arc_pair_603639,579
6749,arc_pair_721979,574
6750,arc_pair_532998,320
6751,arc_pair_20231,551
6752,arc_pair_300149,817
6753,arc_pair_483458,332
6754,arc_pair_610916,2172
6755,arc_pair_622867,399
6756,arc_pair_464063,424
6757,arc_pair_210895,365
6758,arc_pair_619473,317
6759,arc_pair_698334,305
6760,arc_pair_608798,599
6761,arc_pair_708100,369
6762,arc_pair_272753,348
6763,arc_pair_615903,1076
6764,arc_pair_235688,318
6765,arc_pair_75969,374
6766,arc_pair_207203,337
6767,arc_pair_699876,610
6768,arc_pair_294980,379
6769,arc_pair_578836,352
6770,arc_pair_460667,983
6771,arc_pair_693082,303
6772,arc_pair_409314,716
6773,arc_pair_317474,390
6774,arc_pair_627464,904
6775,arc_pair_73852,600
6776,arc_pair_396763,318
6777,arc_pair_4447,294
6778,arc_pair_557699,461
6779,arc_pair_552161,288
6780,arc_pair_709204,472
6781,arc_pair_325155,904
6782,arc_pair_172643,388
6783,arc_pair_247558,411
6784,arc_pair_195782,412
6785,arc_pair_292012,514
6786,arc_pair_498516,448
6787,arc_pair_307024,445
6788,arc_pair_8464,265
6789,arc_pair_58651,468
6790,arc_pair_265350,374
6791,arc_pair_59369,516
6792,arc_pair_617251,464
6793,arc_pair_4294,340
6794,arc_pair_452080,257
6795,arc_pair_14345,407
6796,arc_pair_385636,393
6797,arc_pair_628142,580
6798,arc_pair_194310,457
6799,arc_pair_258584,1089
6800,arc_pair_406327,480
6801,arc_pair_566717,725
6802,arc_pair_666742,415
6803,arc_pair_314171,385
6804,arc_pair_681683,367
6805,arc_pair_71245,295
6806,arc_pair_577556,464
6807,arc_pair_25418,358
6808,arc_pair_616010,481
6809,arc_pair_464018,295
6810,arc_pair_161346,346
6811,arc_pair_242166,439
6812,arc_pair_583604,292
6813,arc_pair_566652,262
6814,arc_pair_281002,704
6815,arc_pair_277678,288
6816,arc_pair_430700,281
6817,arc_pair_390571,386
6818,arc_pair_669458,438
6819,arc_pair_3947,507
6820,arc_pair_23870,665
6821,arc_pair_337754,358
6822,arc_pair_276439,340
6823,arc_pair_452595,282
6824,arc_pair_210745,2344
6825,arc_pair_483835,288
6826,arc_pair_204356,325
6827,arc_pair_16513,356
6828,arc_pair_94881,370
6829,arc_pair_95793,479
6830,arc_pair_279518,379
6831,arc_pair_139703,497
6832,arc_pair_715765,276
6833,arc_pair_393023,386
6834,arc_pair_378968,364
6835,arc_pair_73940,284
6836,arc_pair_265868,454
6837,arc_pair_650918,841
6838,arc_pair_130172,319
6839,arc_pair_432013,796
6840,arc_pair_514613,286
6841,arc_pair_475598,396
6842,arc_pair_526298,546
6843,arc_pair_207604,291
6844,arc_pair_335417,686
6845,arc_pair_570552,2396
6846,arc_pair_595504,673
6847,arc_pair_110897,505
6848,arc_pair_614703,447
6849,arc_pair_20134,337
6850,arc_pair_652860,364
6851,arc_pair_302621,670
6852,arc_pair_28154,392
6853,arc_pair_177945,364
6854,arc_pair_307970,311
6855,arc_pair_685044,456
6856,arc_pair_434578,504
6857,arc_pair_322297,443
6858,arc_pair_220432,979
6859,arc_pair_473159,396
6860,arc_pair_92543,522
6861,arc_pair_117714,344
6862,arc_pair_40666,468
6863,arc_pair_656209,361
6864,arc_pair_304825,326
6865,arc_pair_696812,368
6866,arc_pair_272568,330
6867,arc_pair_729466,380
6868,arc_pair_94244,611
6869,arc_pair_555923,497
6870,arc_pair_310866,313
6871,arc_pair_7115,553
6872,arc_pair_716775,379
6873,arc_pair_227877,1043
6874,arc_pair_551433,324
6875,arc_pair_300165,629
6876,arc_pair_379416,707
6877,arc_pair_431003,403
6878,arc_pair_86279,517
6879,arc_pair_223834,378
6880,arc_pair_104211,737
6881,arc_pair_318555,682
6882,arc_pair_704748,323
6883,arc_pair_239490,839
6884,arc_pair_81416,527
6885,arc_pair_606102,304
6886,arc_pair_23124,326
6887,arc_pair_404208,367
6888,arc_pair_128391,942
6889,arc_pair_133477,310
6890,arc_pair_452891,372
6891,arc_pair_116693,365
6892,arc_pair_252998,366
6893,arc_pair_731810,304
6894,arc_pair_614095,408
6895,arc_pair_227932,476
6896,arc_pair_202685,564
6897,arc_pair_278470,1040
6898,arc_pair_426729,883
6899,arc_pair_670784,479
6900,arc_pair_73405,332
6901,arc_pair_411765,482
6902,arc_pair_437207,503
6903,arc_pair_439649,341
6904,arc_pair_491263,363
6905,arc_pair_101269,426
6906,arc_pair_453845,1136
6907,arc_pair_267510,346
6908,arc_pair_660141,304
6909,arc_pair_533576,297
6910,arc_pair_731386,401
6911,arc_pair_527165,262
6912,arc_pair_401270,2148
6913,arc_pair_201683,442
6914,arc_pair_366825,343
6915,arc_pair_312637,1656
6916,arc_pair_327579,319
6917,arc_pair_29303,668
6918,arc_pair_292950,625
6919,arc_pair_293642,449
6920,arc_pair_410031,747
6921,arc_pair_609127,280
6922,arc_pair_85290,506
6923,arc_pair_519522,309
6924,arc_pair_356590,1128
6925,arc_pair_31363,364
6926,arc_pair_323490,375
6927,arc_pair_700064,342
6928,arc_pair_283642,285
6929,arc_pair_608736,415
6930,arc_pair_204602,385
6931,arc_pair_176092,513
6932,arc_pair_289865,416
6933,arc_pair_166991,419
6934,arc_pair_285515,341
6935,arc_pair_76938,242
6936,arc_pair_210641,340
6937,arc_pair_634120,691
6938,arc_pair_444115,473
6939,arc_pair_399654,305
6940,arc_pair_572345,384
6941,arc_pair_163290,325
6942,arc_pair_226773,381
6943,arc_pair_259784,382
6944,arc_pair_557908,371
6945,arc_pair_191850,513
6946,arc_pair_559445,417
6947,arc_pair_181153,330
6948,arc_pair_275741,427
6949,arc_pair_430311,265
6950,arc_pair_43660,625
6951,arc_pair_472498,556
6952,arc_pair_37872,2234
6953,arc_pair_416223,875
6954,arc_pair_603746,323
6955,arc_pair_649105,352
6956,arc_pair_109120,590
6957,arc_pair_504486,278
6958,arc_pair_534030,324
6959,arc_pair_493177,478
6960,arc_pair_75752,394
6961,arc_pair_69771,938
6962,arc_pair_717467,334
6963,arc_pair_570840,466
6964,arc_pair_176753,1251
6965,arc_pair_599566,360
6966,arc_pair_112412,619
6967,arc_pair_191692,316
6968,arc_pair_628338,386
6969,arc_pair_474798,396
6970,arc_pair_210180,267
6971,arc_pair_556972,329
6972,arc_pair_580747,346
6973,arc_pair_430595,335
6974,arc_pair_251475,656
6975,arc_pair_414530,383
6976,arc_pair_335006,384
6977,arc_pair_492048,452
6978,arc_pair_523521,307
6979,arc_pair_85382,305
6980,arc_pair_335456,808
6981,arc_pair_359777,540
6982,arc_pair_614257,265
6983,arc_pair_517838,930
6984,arc_pair_194,425
6985,arc_pair_480833,490
6986,arc_pair_416448,382
6987,arc_pair_664440,297
6988,arc_pair_266643,563
6989,arc_pair_447447,492
6990,arc_pair_230189,495
6991,arc_pair_67554,791
6992,arc_pair_166246,302
6993,arc_pair_423356,499
6994,arc_pair_184886,384
6995,arc_pair_599589,263
6996,arc_pair_35377,404
6997,arc_pair_588398,336
6998,arc_pair_443404,1093
6999,arc_pair_239652,829
7000,arc_pair_441069,611
7001,arc_pair_539439,315
7002,arc_pair_107186,429
7003,arc_pair_378246,625
7004,arc_pair_203939,318
7005,arc_pair_337607,382
7006,arc_pair_253274,365
7007,arc_pair_259679,417
7008,arc_pair_616456,824
7009,arc_pair_87583,349
7010,arc_pair_406331,416
7011,arc_pair_674339,315
7012,arc_pair_565087,1342
7013,arc_pair_274107,323
7014,arc_pair_91904,666
7015,arc_pair_77387,349
7016,arc_pair_309755,343
7017,arc_pair_455753,294
7018,arc_pair_234719,367
7019,arc_pair_729974,605
7020,arc_pair_541188,523
7021,arc_pair_443238,314
7022,arc_pair_111814,744
7023,arc_pair_141359,396
7024,arc_pair_228385,606
7025,arc_pair_191411,465
7026,arc_pair_106778,314
7027,arc_pair_179275,361
7028,arc_pair_6600,609
7029,arc_pair_239594,331
7030,arc_pair_195901,1045
7031,arc_pair_360699,298
7032,arc_pair_117169,500
7033,arc_pair_109177,316
7034,arc_pair_423993,707
7035,arc_pair_197195,406
7036,arc_pair_300431,308
7037,arc_pair_7441,650
7038,arc_pair_211142,537
7039,arc_pair_79726,303
7040,arc_pair_49390,2065
7041,arc_pair_540776,343
7042,arc_pair_297590,386
7043,arc_pair_347010,444
7044,arc_pair_52051,352
7045,arc_pair_669593,266
7046,arc_pair_156111,810
7047,arc_pair_696961,262
7048,arc_pair_175671,345
7049,arc_pair_189406,525
7050,arc_pair_221583,304
7051,arc_pair_551110,659
7052,arc_pair_342635,466
7053,arc_pair_620006,358
7054,arc_pair_336574,460
7055,arc_pair_558761,746
7056,arc_pair_243346,323
7057,arc_pair_662625,556
7058,arc_pair_201135,306
7059,arc_pair_362283,457
7060,arc_pair_701593,370
7061,arc_pair_388435,326
7062,arc_pair_627686,290
7063,arc_pair_42544,269
7064,arc_pair_454836,482
7065,arc_pair_516927,307
7066,arc_pair_629698,298
7067,arc_pair_369070,397
7068,arc_pair_372796,521
7069,arc_pair_578292,306
7070,arc_pair_582998,470
7071,arc_pair_83364,252
7072,arc_pair_327559,981
7073,arc_pair_358404,499
7074,arc_pair_537903,780
7075,arc_pair_278780,474
7076,arc_pair_695422,504
7077,arc_pair_556143,302
7078,arc_pair_537450,415
7079,arc_pair_259177,344
7080,arc_pair_251547,295
7081,arc_pair_459584,261
7082,arc_pair_600326,289
7083,arc_pair_640168,353
7084,arc_pair_645690,360
7085,arc_pair_374992,527
7086,arc_pair_86920,362
7087,arc_pair_240643,497
7088,arc_pair_218894,375
7089,arc_pair_609941,793
7090,arc_pair_710802,306
7091,arc_pair_714512,436
7092,arc_pair_473883,524
7093,arc_pair_330789,337
7094,arc_pair_120514,309
7095,arc_pair_227284,379
7096,arc_pair_218197,508
7097,arc_pair_694726,959
7098,arc_pair_619941,432
7099,arc_pair_293009,343
7100,arc_pair_271260,1492
7101,arc_pair_308922,358
7102,arc_pair_134783,828
7103,arc_pair_125192,284
7104,arc_pair_659871,410
7105,arc_pair_462115,534
7106,arc_pair_117149,283
7107,arc_pair_541517,512
7108,arc_pair_191962,400
7109,arc_pair_735561,275
7110,arc_pair_126614,273
7111,arc_pair_342232,381
7112,arc_pair_230795,353
7113,arc_pair_60198,368
7114,arc_pair_306879,546
7115,arc_pair_366278,254
7116,arc_pair_390052,291
7117,arc_pair_521750,330
7118,arc_pair_602065,509
7119,arc_pair_123553,395
7120,arc_pair_44097,459
7121,arc_pair_140587,336
7122,arc_pair_693688,251
7123,arc_pair_655444,308
7124,arc_pair_336036,467
7125,arc_pair_569987,297
7126,arc_pair_651954,598
7127,arc_pair_312093,764
7128,arc_pair_328182,343
7129,arc_pair_304517,304
7130,arc_pair_366501,375
7131,arc_pair_154747,426
7132,arc_pair_339843,406
7133,arc_pair_4888,475
7134,arc_pair_578416,421
7135,arc_pair_98986,655
7136,arc_pair_459479,277
7137,arc_pair_366151,320
7138,arc_pair_263031,563
7139,arc_pair_529419,540
7140,arc_pair_502749,349
7141,arc_pair_311596,231
7142,arc_pair_282024,697
7143,arc_pair_570925,435
7144,arc_pair_425758,507
7145,arc_pair_134015,323
7146,arc_pair_708970,370
7147,arc_pair_82934,556
7148,arc_pair_311980,433
7149,arc_pair_337918,451
7150,arc_pair_203626,318
7151,arc_pair_482592,286
7152,arc_pair_404510,286
7153,arc_pair_186874,552
7154,arc_pair_436031,496
7155,arc_pair_150641,400
7156,arc_pair_699513,466
7157,arc_pair_543253,312
7158,arc_pair_268368,570
7159,arc_pair_166773,927
7160,arc_pair_79585,374
7161,arc_pair_34403,617
7162,arc_pair_586719,400
7163,arc_pair_210909,945
7164,arc_pair_253468,884
7165,arc_pair_266726,419
7166,arc_pair_237683,941
7167,arc_pair_73472,378
7168,arc_pair_492068,464
7169,arc_pair_282862,766
7170,arc_pair_419322,316
7171,arc_pair_85208,366
7172,arc_pair_311579,452
7173,arc_pair_532740,461
7174,arc_pair_46696,326
7175,arc_pair_43494,618
7176,arc_pair_332649,971
7177,arc_pair_669747,2282
7178,arc_pair_161673,433
7179,arc_pair_707406,573
7180,arc_pair_484329,467
7181,arc_pair_723159,594
7182,arc_pair_692430,324
7183,arc_pair_537387,334
7184,arc_pair_477751,629
7185,arc_pair_524051,294
7186,arc_pair_189914,399
7187,arc_pair_333737,383
7188,arc_pair_627782,613
7189,arc_pair_596076,1074
7190,arc_pair_444031,364
7191,arc_pair_9469,392
7192,arc_pair_3064,327
7193,arc_pair_136252,422
7194,arc_pair_156853,1179
7195,arc_pair_134795,256
7196,arc_pair_110730,390
7197,arc_pair_119907,343
7198,arc_pair_338897,632
7199,arc_pair_75226,283
7200,arc_pair_360210,376
7201,arc_pair_233510,1006
7202,arc_pair_98640,604
7203,arc_pair_688528,324
7204,arc_pair_155269,1943
7205,arc_pair_179756,231
7206,arc_pair_512476,288
7207,arc_pair_509390,1552
7208,arc_pair_650650,447
7209,arc_pair_558235,373
7210,arc_pair_379461,345
7211,arc_pair_34679,278
7212,arc_pair_597688,281
7213,arc_pair_554646,315
7214,arc_pair_450834,2004
7215,arc_pair_432208,574
7216,arc_pair_162819,312
7217,arc_pair_505649,397
7218,arc_pair_400729,1125
7219,arc_pair_369461,280
7220,arc_pair_41329,331
7221,arc_pair_170577,362
7222,arc_pair_175775,273
7223,arc_pair_616030,359
7224,arc_pair_407516,605
7225,arc_pair_627444,429
7226,arc_pair_185608,804
7227,arc_pair_262636,1317
7228,arc_pair_401641,391
7229,arc_pair_712038,637
7230,arc_pair_700005,584
7231,arc_pair_2049,300
7232,arc_pair_463084,714
7233,arc_pair_660966,348
7234,arc_pair_22191,372
7235,arc_pair_147192,779
7236,arc_pair_575727,482
7237,arc_pair_601960,416
7238,arc_pair_574835,358
7239,arc_pair_664163,347
7240,arc_pair_532756,318
7241,arc_pair_49125,404
7242,arc_pair_708570,381
7243,arc_pair_133683,402
7244,arc_pair_40754,1432
7245,arc_pair_476269,421
7246,arc_pair_188485,367
7247,arc_pair_579704,821
7248,arc_pair_491652,363
7249,arc_pair_701751,702
7250,arc_pair_654886,374
7251,arc_pair_293766,1684
7252,arc_pair_398835,725
7253,arc_pair_257743,428
7254,arc_pair_3199,326
7255,arc_pair_173619,273
7256,arc_pair_115135,732
7257,arc_pair_144090,292
7258,arc_pair_569929,500
7259,arc_pair_230384,276
7260,arc_pair_164426,1341
7261,arc_pair_492300,302
7262,arc_pair_261364,284
7263,arc_pair_554241,484
7264,arc_pair_460885,461
7265,arc_pair_240439,735
7266,arc_pair_233814,400
7267,arc_pair_664358,308
7268,arc_pair_215926,585
7269,arc_pair_65271,277
7270,arc_pair_5108,678
7271,arc_pair_696998,398
7272,arc_pair_57300,606
7273,arc_pair_329228,328
7274,arc_pair_90677,828
7275,arc_pair_304106,468
7276,arc_pair_428202,289
7277,arc_pair_81066,783
7278,arc_pair_585748,457
7279,arc_pair_24784,306
7280,arc_pair_350921,562
7281,arc_pair_236895,422
7282,arc_pair_552815,403
7283,arc_pair_669643,550
7284,arc_pair_51954,327
7285,arc_pair_623000,1254
7286,arc_pair_568904,277
7287,arc_pair_351799,361
7288,arc_pair_619541,486
7289,arc_pair_393516,544
7290,arc_pair_594620,438
7291,arc_pair_77165,334
7292,arc_pair_469827,374
7293,arc_pair_130914,859
7294,arc_pair_519847,636
7295,arc_pair_657711,358
7296,arc_pair_474346,501
7297,arc_pair_571226,292
7298,arc_pair_225610,286
7299,arc_pair_702829,897
7300,arc_pair_639118,350
7301,arc_pair_460240,545
7302,arc_pair_627106,600
7303,arc_pair_296533,366
7304,arc_pair_127697,393
7305,arc_pair_416995,556
7306,arc_pair_446688,323
7307,arc_pair_243079,389
7308,arc_pair_428594,368
7309,arc_pair_594335,270
7310,arc_pair_532351,382
7311,arc_pair_87274,336
7312,arc_pair_411753,363
7313,arc_pair_492183,1878
7314,arc_pair_456688,1262
7315,arc_pair_234847,390
7316,arc_pair_183123,900
7317,arc_pair_588802,347
7318,arc_pair_630084,623
7319,arc_pair_620987,1098
7320,arc_pair_338442,357
7321,arc_pair_355871,293
7322,arc_pair_238720,319
7323,arc_pair_444158,364
7324,arc_pair_273322,408
7325,arc_pair_78438,275
7326,arc_pair_719822,454
7327,arc_pair_24655,345
7328,arc_pair_331399,489
7329,arc_pair_285108,350
7330,arc_pair_435918,920
7331,arc_pair_483839,514
7332,arc_pair_515720,454
7333,arc_pair_258567,488
7334,arc_pair_393701,384
7335,arc_pair_669454,478
7336,arc_pair_37995,417
7337,arc_pair_235407,524
7338,arc_pair_127896,542
7339,arc_pair_278581,1228
7340,arc_pair_337308,261
7341,arc_pair_703890,462
7342,arc_pair_688292,558
7343,arc_pair_306286,407
7344,arc_pair_555217,268
7345,arc_pair_35678,345
7346,arc_pair_171126,336
7347,arc_pair_336260,595
7348,arc_pair_730889,545
7349,arc_pair_541254,534
7350,arc_pair_288106,723
7351,arc_pair_707353,445
7352,arc_pair_421234,413
7353,arc_pair_25382,285
7354,arc_pair_156255,260
7355,arc_pair_383097,324
7356,arc_pair_533887,449
7357,arc_pair_51885,287
7358,arc_pair_495328,429
7359,arc_pair_603834,338
7360,arc_pair_398321,417
7361,arc_pair_451073,638
7362,arc_pair_238059,712
7363,arc_pair_463102,325
7364,arc_pair_90175,708
7365,arc_pair_227206,300
7366,arc_pair_722158,359
7367,arc_pair_701792,471
7368,arc_pair_700880,1451
7369,arc_pair_588228,311
7370,arc_pair_257554,402
7371,arc_pair_198915,373
7372,arc_pair_75573,411
7373,arc_pair_199129,317
7374,arc_pair_552213,330
7375,arc_pair_401513,341
7376,arc_pair_220347,469
7377,arc_pair_636557,550
7378,arc_pair_139563,566
7379,arc_pair_533350,344
7380,arc_pair_356709,316
7381,arc_pair_714744,384
7382,arc_pair_377054,330
7383,arc_pair_226293,294
7384,arc_pair_197137,504
7385,arc_pair_113022,383
7386,arc_pair_340777,379
7387,arc_pair_270559,323
7388,arc_pair_481015,411
7389,arc_pair_203974,616
7390,arc_pair_623610,268
7391,arc_pair_363502,316
7392,arc_pair_159374,332
7393,arc_pair_461754,1597
7394,arc_pair_37868,421
7395,arc_pair_314595,381
7396,arc_pair_351023,562
7397,arc_pair_136679,362
7398,arc_pair_217171,452
7399,arc_pair_47269,256
7400,arc_pair_660272,567
7401,arc_pair_168429,461
7402,arc_pair_59277,245
7403,arc_pair_218284,349
7404,arc_pair_136383,414
7405,arc_pair_512548,257
7406,arc_pair_56028,421
7407,arc_pair_224492,319
7408,arc_pair_22410,488
7409,arc_pair_85265,516
7410,arc_pair_714528,553
7411,arc_pair_650914,307
7412,arc_pair_576170,734
7413,arc_pair_174373,1155
7414,arc_pair_220081,709
7415,arc_pair_193318,358
7416,arc_pair_125686,704
7417,arc_pair_155091,418
7418,arc_pair_218142,428
7419,arc_pair_388726,323
7420,arc_pair_151178,792
7421,arc_pair_153145,626
7422,arc_pair_519538,440
7423,arc_pair_513135,999
7424,arc_pair_143846,460
7425,arc_pair_128958,431
7426,arc_pair_552839,491
7427,arc_pair_729313,411
7428,arc_pair_687976,401
7429,arc_pair_337133,320
7430,arc_pair_126415,357
7431,arc_pair_390316,300
7432,arc_pair_71208,533
7433,arc_pair_219196,435
7434,arc_pair_36279,416
7435,arc_pair_423024,320
7436,arc_pair_604963,572
7437,arc_pair_447365,374
7438,arc_pair_367941,402
7439,arc_pair_537305,738
7440,arc_pair_551429,321
7441,arc_pair_641885,315
7442,arc_pair_517619,273
7443,arc_pair_562719,418
7444,arc_pair_29476,345
7445,arc_pair_481900,471
7446,arc_pair_42568,560
7447,arc_pair_196730,343
7448,arc_pair_547904,372
7449,arc_pair_256884,753
7450,arc_pair_458585,276
7451,arc_pair_1034,495
7452,arc_pair_376716,347
7453,arc_pair_541096,728
7454,arc_pair_143295,427
7455,arc_pair_237928,793
7456,arc_pair_330875,398
7457,arc_pair_575930,2161
7458,arc_pair_222229,355
7459,arc_pair_128671,563
7460,arc_pair_622017,359
7461,arc_pair_292663,410
7462,arc_pair_670264,1036
7463,arc_pair_80358,363
7464,arc_pair_107132,353
7465,arc_pair_91549,489
7466,arc_pair_616548,630
7467,arc_pair_370338,497
7468,arc_pair_642315,267
7469,arc_pair_607973,453
7470,arc_pair_9687,299
7471,arc_pair_265171,456
7472,arc_pair_155068,537
7473,arc_pair_418548,526
7474,arc_pair_649220,314
7475,arc_pair_47156,280
7476,arc_pair_394206,320
7477,arc_pair_613930,376
7478,arc_pair_542593,286
7479,arc_pair_690319,324
7480,arc_pair_716503,309
7481,arc_pair_100024,604
7482,arc_pair_154679,674
7483,arc_pair_545606,399
7484,arc_pair_492443,381
7485,arc_pair_114572,423
7486,arc_pair_613526,325
7487,arc_pair_386684,258
7488,arc_pair_266248,299
7489,arc_pair_669383,406
7490,arc_pair_609982,281
7491,arc_pair_160263,331
7492,arc_pair_180037,287
7493,arc_pair_541700,593
7494,arc_pair_477803,432
7495,arc_pair_622781,677
7496,arc_pair_57,362
7497,arc_pair_460295,508
7498,arc_pair_276248,362
7499,arc_pair_145984,366
7500,arc_pair_360504,2082
7501,arc_pair_476341,320
7502,arc_pair_600977,621
7503,arc_pair_344775,359
7504,arc_pair_557050,321
7505,arc_pair_83036,293
7506,arc_pair_715544,322
7507,arc_pair_13160,548
7508,arc_pair_196337,304
7509,arc_pair_282771,418
7510,arc_pair_715817,341
7511,arc_pair_33186,450
7512,arc_pair_205048,345
7513,arc_pair_286732,346
7514,arc_pair_198329,585
7515,arc_pair_270518,278
7516,arc_pair_329615,545
7517,arc_pair_39421,850
7518,arc_pair_569552,324
7519,arc_pair_439868,302
7520,arc_pair_384528,357
7521,arc_pair_240141,284
7522,arc_pair_493985,289
7523,arc_pair_97999,437
7524,arc_pair_575434,306
7525,arc_pair_684024,349
7526,arc_pair_393717,757
7527,arc_pair_643553,365
7528,arc_pair_428280,546
7529,arc_pair_127029,325
7530,arc_pair_458182,270
7531,arc_pair_489872,477
7532,arc_pair_256996,535
7533,arc_pair_525380,1168
7534,arc_pair_262460,288
7535,arc_pair_504127,460
7536,arc_pair_75709,316
7537,arc_pair_349452,287
7538,arc_pair_571027,417
7539,arc_pair_328141,373
7540,arc_pair_698904,394
7541,arc_pair_91267,797
7542,arc_pair_20196,435
7543,arc_pair_7764,334
7544,arc_pair_181734,285
7545,arc_pair_327934,394
7546,arc_pair_672127,401
7547,arc_pair_344149,260
7548,arc_pair_622739,431
7549,arc_pair_327467,335
7550,arc_pair_634317,370
7551,arc_pair_11331,894
7552,arc_pair_420433,556
7553,arc_pair_9280,295
7554,arc_pair_720466,300
7555,arc_pair_568085,322
7556,arc_pair_720036,742
7557,arc_pair_567370,289
7558,arc_pair_578969,392
7559,arc_pair_562467,373
7560,arc_pair_439757,484
7561,arc_pair_703613,628
7562,arc_pair_157147,411
7563,arc_pair_620211,357
7564,arc_pair_14975,782
7565,arc_pair_545714,319
7566,arc_pair_390357,334
7567,arc_pair_410969,415
7568,arc_pair_619486,383
7569,arc_pair_333976,1141
7570,arc_pair_275577,649
7571,arc_pair_669290,430
7572,arc_pair_659626,352
7573,arc_pair_638765,539
7574,arc_pair_60273,629
7575,arc_pair_720934,811
7576,arc_pair_192119,555
7577,arc_pair_403352,334
7578,arc_pair_562173,440
7579,arc_pair_640954,455
7580,arc_pair_720037,339
7581,arc_pair_22903,698
7582,arc_pair_539434,697
7583,arc_pair_700897,307
7584,arc_pair_451967,431
7585,arc_pair_693426,247
7586,arc_pair_512334,259
7587,arc_pair_260260,533
7588,arc_pair_352073,294
7589,arc_pair_66718,524
7590,arc_pair_44239,311
7591,arc_pair_480994,309
7592,arc_pair_100567,344
7593,arc_pair_36556,563
7594,arc_pair_442218,270
7595,arc_pair_94571,322
7596,arc_pair_597060,457
7597,arc_pair_47946,843
7598,arc_pair_242311,1042
7599,arc_pair_555596,320
7600,arc_pair_534085,391
7601,arc_pair_84658,607
7602,arc_pair_87977,260
7603,arc_pair_493438,297
7604,arc_pair_601664,655
7605,arc_pair_734218,256
7606,arc_pair_303355,387
7607,arc_pair_371590,344
7608,arc_pair_51312,542
7609,arc_pair_353818,249
7610,arc_pair_532151,380
7611,arc_pair_602048,434
7612,arc_pair_230757,481
7613,arc_pair_251244,422
7614,arc_pair_41312,408
7615,arc_pair_340737,378
7616,arc_pair_719566,298
7617,arc_pair_703887,415
7618,arc_pair_187931,728
7619,arc_pair_351063,275
7620,arc_pair_140545,503
7621,arc_pair_481110,723
7622,arc_pair_393716,389
7623,arc_pair_299583,346
7624,arc_pair_77365,559
7625,arc_pair_727571,321
7626,arc_pair_404244,393
7627,arc_pair_398859,367
7628,arc_pair_385292,618
7629,arc_pair_250510,497
7630,arc_pair_626901,369
7631,arc_pair_22954,392
7632,arc_pair_287319,269
7633,arc_pair_109204,369
7634,arc_pair_539526,329
7635,arc_pair_385416,332
7636,arc_pair_41579,355
7637,arc_pair_314351,406
7638,arc_pair_22407,498
7639,arc_pair_642482,258
7640,arc_pair_539930,507
7641,arc_pair_261076,430
7642,arc_pair_581049,821
7643,arc_pair_672464,577
7644,arc_pair_402451,310
7645,arc_pair_729754,291
7646,arc_pair_544850,294
7647,arc_pair_190466,2083
7648,arc_pair_649364,359
7649,arc_pair_406412,338
7650,arc_pair_717256,766
7651,arc_pair_56,336
7652,arc_pair_636393,560
7653,arc_pair_23703,415
7654,arc_pair_218505,853
7655,arc_pair_541351,280
7656,arc_pair_535769,560
7657,arc_pair_43682,259
7658,arc_pair_48867,710
7659,arc_pair_213060,322
7660,arc_pair_217920,834
7661,arc_pair_678710,236
7662,arc_pair_113465,392
7663,arc_pair_112624,406
7664,arc_pair_455709,583
7665,arc_pair_140904,537
7666,arc_pair_69269,415
7667,arc_pair_685376,810
7668,arc_pair_21417,333
7669,arc_pair_48534,328
7670,arc_pair_61659,396
7671,arc_pair_703079,565
7672,arc_pair_287460,510
7673,arc_pair_38323,297
7674,arc_pair_176070,569
7675,arc_pair_649558,348
7676,arc_pair_59630,282
7677,arc_pair_496682,340
7678,arc_pair_412797,676
7679,arc_pair_377805,279
7680,arc_pair_536450,453
7681,arc_pair_283589,257
7682,arc_pair_169385,816
7683,arc_pair_96327,322
7684,arc_pair_459395,282
7685,arc_pair_511373,416
7686,arc_pair_483480,282
7687,arc_pair_537611,515
7688,arc_pair_541994,437
7689,arc_pair_99482,424
7690,arc_pair_553550,336
7691,arc_pair_727875,692
7692,arc_pair_43397,477
7693,arc_pair_681620,353
7694,arc_pair_87609,572
7695,arc_pair_502660,330
7696,arc_pair_384211,498
